period_label,year_from,year_to,product_code,product_name,unit,quantity_from,value_from,quantity_to,value_to
I կիսամյակ 2020-2021,2020,2021,8516,Էլեկտրական ջեռուցիչ; էլեկտրասարք տարածքի եւ բնահողի տաքացման; այլ կենցաղային էլեկտրատաքացնող սարքեր,հազ.հատ,1.7,92.9,14.2,500.9
I կիսամյակ 2020-2021,2020,2021,8517,"Հեռախոսային ապարատ բջջային ցանցի կամ այլ կապի; այլ սարք ձայնի, պատկերի կամ այլ տվյալի ընդունման կամ հաղորդման",հազ.հատ,2.2,395.1,3.0,776.9
I կիսամյակ 2020-2021,2020,2021,8518,"Խոսափող; բարձրախոս; ընկալուչ, հեռախոս գլխամասի; էլեկտրաուժեղարար ձայնի հաճախականության",կգ,1.7,0.2,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,8518,"Խոսափող; բարձրախոս; ընկալուչ, հեռախոս գլխամասի; էլեկտրաուժեղարար ձայնի հաճախականության",հազ.հատ,7.8,36.5,20.9,1534.2
I կիսամյակ 2020-2021,2020,2021,8519,Սարքավորում ձայնա -գրող կամ -վերարտադրող,հատ,405.0,2.9,98.0,10.7
I կիսամյակ 2020-2021,2020,2021,8521,Ապարատուրա տեսա -գրող կամ -վերարտադրող,հատ,6.0,3.3,14.0,1.2
I կիսամյակ 2020-2021,2020,2021,8522,Մասեր եւ պարագաներ 8519-8521 դիրքերի ապարատուրայի համար,տոննա,255.5,528.8,778.6,2066.8
I կիսամյակ 2020-2021,2020,2021,8523,"Սկավառակ, ""ինտելեկտուալ քարտ"" եւ  այլ կրիչներ ձայնի կամ այլ երեւույթի գրառման, բացի 37 խմբի արտադրանքից",հազ.հատ,8.9,70.7,7.8,80.8
I կիսամյակ 2020-2021,2020,2021,8525,"Հաղորդող ապարատուրա ռադիո կամ հեռուստահաղորդումների; հեռուստատեսային, թվային խցիկներ եւ ձայնագրող տեսախցիկներ",հատ,63.0,17.0,439.0,706.9
I կիսամյակ 2020-2021,2020,2021,8526,"Ապարատուրա ռադիո -լոկացիոն, -նավագնացային եւ ռադիոապարատուրա հեռաղեկավարման",հատ,28.0,1.8,39.0,59.9
I կիսամյակ 2020-2021,2020,2021,8527,Ընդունող ապարատուրա ռադիոհեռարձակման,հատ,23.0,0.5,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,8528,Մոնիտոր եւ պրոեյկտոր; ընդունիչ սարքավորում հեռուստատեսային կապի,հատ,66.0,25.7,21.0,7.0
I կիսամյակ 2020-2021,2020,2021,8529,Մասեր եւ պարագաներ 8525-8528 դիրքերի ապարատուրայի համար,կգ,2332.0,27.3,60.1,8.6
I կիսամյակ 2020-2021,2020,2021,8529,Մասեր եւ պարագաներ 8525-8528 դիրքերի ապարատուրայի համար,հատ,6.0,0.4,3.0,0.3
I կիսամյակ 2020-2021,2020,2021,8531,"Էլեկտրասարքեր ձայնային կամ տեսողական ազդանշանային (ոչ 8512, 8530 դիրքերում նշած)",հատ,20.0,9.7,887.0,42.3
I կիսամյակ 2020-2021,2020,2021,8532,Էլեկտրական կոնդենսատոր; մասեր,կգ,0.2,0.0,8.9,1.4
I կիսամյակ 2020-2021,2020,2021,8533,Դիմադրություն էլեկտրական,կգ,31.1,4.0,57.5,9.4
I կիսամյակ 2020-2021,2020,2021,8534,Տպասխեմաներ,կգ,10.5,10.8,30.7,20.7
I կիսամյակ 2020-2021,2020,2021,8535,Ապարատուրա Էլեկտրական` կոմուտացիայի կամ  շղթայի պաշտպանության  >1000 Վ լարման դեպքում,տոննա,6.5,83.2,2.6,114.2
I կիսամյակ 2020-2021,2020,2021,8536,"Ապարատուրա Էլեկտրական` կոմուտացիայի կամ  շղթայի պաշտպանության  <= 1000 Վ լարման դեպքում; միացուցիչ օպտիկ. մանրաթելի, քուղերի կամ կաբելի համար",տոննա,1152.6,968.0,22.6,1195.8
I կիսամյակ 2020-2021,2020,2021,8537,"Պուլտ, բարձակ, սեղան, բաշխիչ վահան եւ այլ հիմք էլեկտրական ապարատի համար",կգ,938.0,140.6,4014.4,288.2
I կիսամյակ 2020-2021,2020,2021,8538,"Մասեր 8535, 8536 կամ 8537 դիրքերի ապարատուրայի համար",կգ,211.8,59.5,353.9,48.6
I կիսամյակ 2020-2021,2020,2021,8539,"Լամպեր շիկացման էլեկտրական կամ գազապարպման, ուլտրամանուշակագույն կամ ինֆրակարմիր; աղեղային",հազ.հատ,10.4,532.1,533.2,367.0
I կիսամյակ 2020-2021,2020,2021,8541,"Դիոդ, տրանզիստոր եւ նման կիսահաղորդիչ սարք; լուսազգայուն կիսահաղորդիչ սարք; պյեզոէլեկտրական բյուրեղ",հատ,72.0,4.3,3828.0,361.9
I կիսամյակ 2020-2021,2020,2021,8542,Սխեմաներ էլեկտրոնային ինտեգրալ,հատ,86.0,6.0,72.0,4.1
I կիսամյակ 2020-2021,2020,2021,8543,"Մեքենա էլեկտրական եւ ապարատուրա, անհատական ֆունկցիաներ ունեցող",հատ,475.0,142.4,234.0,12.1
I կիսամյակ 2020-2021,2020,2021,8544,"Հաղորդալար մեկուսացված, կաբել եւ այլ մեկուսացված էլեկտրական հաղորդիչ; կաբել թելքաօպտիկ",տոննա,8.3,95.4,22.8,140.5
I կիսամյակ 2020-2021,2020,2021,8545,"Ածխային Էլեկտրոդ, խոզանակ, ածուխ լամպի, մարտկոցի եւ այլ արտադրանք ածխածնից",կգ,23.2,2.5,28.7,2.4
I կիսամյակ 2020-2021,2020,2021,8546,Մեկուսիչներ էլեկտրական` ցանկացած նյութերից,տոննա,122.1,201.1,7.8,210.4
I կիսամյակ 2020-2021,2020,2021,8547,Ամրան մեկուսիչ` էլեկտրական սարքավորման` մեկուսիչ նյութերից; մեկուսիչ կցամասեր,կգ,0.0,0.0,2.2,0.0
I կիսամյակ 2020-2021,2020,2021,8548,"Թափոն եւ ջարդոն սկզբնկան տարրերի, մարտկոցի եւ Էլեկտրական կուտակիչի",հազ.հատ,44.7,626.0,89.5,1412.5
I կիսամյակ 2020-2021,2020,2021,8606,"Վագոններ երկաթուղային կամ տրամվայի, բեռնային",հատ,0.0,0.0,7.0,5.5
I կիսամյակ 2020-2021,2020,2021,8607,"Մասեր երկաթուղային լոկոմոտիվի, տրամվայի շարժիչային վագոնի կամ շարժակազմի",տոննա,399.0,80.7,849.5,476.3
I կիսամյակ 2020-2021,2020,2021,8609,Բեռնարկղեր,հազ.հատ,0.0,0.0,45.0,20.5
I կիսամյակ 2020-2021,2020,2021,8701,Տրակտորներ (բացի 8709 դիրքի),հատ,11.0,201.5,2.0,23.6
I կիսամյակ 2020-2021,2020,2021,8703,"Ավտոմեքենա մարդատար, ոչ 8702 դիրքի",հատ,1708.0,347.2,117.0,1431.7
I կիսամյակ 2020-2021,2020,2021,8704,Շարժիչային փոխադրամիջոց բեռնափոխադրման համար,հատ,24.0,459.7,27.0,555.8
I կիսամյակ 2020-2021,2020,2021,8706,Շասսիներ` 8701-8705 դիրքերի շարժիչային փոխադրամիջոցների,հատ,0.0,0.0,42.0,1.0
I կիսամյակ 2020-2021,2020,2021,8707,Թափքեր` 8701-8705 դիրքերի շարժիչային փոխադրամիջոցների,հատ,0.0,0.0,1.0,1.8
I կիսամյակ 2020-2021,2020,2021,8708,Մաս եւ սարքավորում 8701-8705 դիրքերի շարժիչային փոխադրամիջոցների,հատ,2.0,0.2,87.0,1.4
I կիսամյակ 2020-2021,2020,2021,8708,Մաս եւ սարքավորում 8701-8705 դիրքերի շարժիչային փոխադրամիջոցների,տոննա,928.2,1816.0,185.2,2124.8
I կիսամյակ 2020-2021,2020,2021,8711,Մոտոցիկլետ եւ հեծանիվ; սայլակներ,հատ,0.0,0.0,2.0,6.5
I կիսամյակ 2020-2021,2020,2021,8712,Հեծանիվներ առանց շարժիչի,հատ,6.0,0.3,1.0,0.0
I կիսամյակ 2020-2021,2020,2021,8713,Սայլակներ ոչ շարժունակ մարդկանց համար,հազ.հատ,1.9,129.8,1.1,91.7
I կիսամյակ 2020-2021,2020,2021,8714,Մասեր եւ սարքավորում 8711-8713 դիրքերի փոխադրամիջոցների,կգ,5.0,0.0,1243.0,4.6
I կիսամյակ 2020-2021,2020,2021,8714,Մասեր եւ սարքավորում 8711-8713 դիրքերի փոխադրամիջոցների,հատ,0.0,0.0,20.0,9.7
I կիսամյակ 2020-2021,2020,2021,8715,Սայլակներ մանկական եւ դրանց մասեր,կգ,0.0,0.0,5.5,0.0
I կիսամյակ 2020-2021,2020,2021,8715,Սայլակներ մանկական եւ դրանց մասեր,հատ,4.0,0.2,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,8716,Կցանքներ եւ կիսակցանքներ; դրանց մասեր,հատ,11.0,95.8,32.0,15.6
I կիսամյակ 2020-2021,2020,2021,8716,Կցանքներ եւ կիսակցանքներ; դրանց մասեր,տոննա,0.0,0.0,2.7,4.1
I կիսամյակ 2020-2021,2020,2021,8803,Մասեր 8801 կամ 8802 դիրքերի թռչող ապարատների,կգ,8.4,0.7,78.9,35.2
I կիսամյակ 2020-2021,2020,2021,8907,Լողուն կոնստրուկցիաներ այլ,հատ,0.0,0.0,3.0,1.1
I կիսամյակ 2020-2021,2020,2021,9001,Մանրաթել օպտիկ եւ քուղ մանրաթելա-օպտիկ; ոսպնյակ եւ այլ օպտիկ տարր,կգ,182.2,651.9,220.2,713.2
I կիսամյակ 2020-2021,2020,2021,9001,Մանրաթել օպտիկ եւ քուղ մանրաթելա-օպտիկ; ոսպնյակ եւ այլ օպտիկ տարր,հազ.հատ,35.5,78.6,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9002,"Ոսպնյակ, պրիզմա եւ այլ օպտիկ տարր ցանկացած նյութից",կգ,8.0,0.0,2.9,0.1
I կիսամյակ 2020-2021,2020,2021,9002,"Ոսպնյակ, պրիզմա եւ այլ օպտիկ տարր ցանկացած նյութից",հատ,706.0,2.2,108.0,0.2
I կիսամյակ 2020-2021,2020,2021,9003,"Շրջանակ եւ ամրան ակնոցների եւ նման օպտիկ սարքերի, դրանց մասեր",կգ,0.0,0.0,200.0,0.4
I կիսամյակ 2020-2021,2020,2021,9003,"Շրջանակ եւ ամրան ակնոցների եւ նման օպտիկ սարքերի, դրանց մասեր",հատ,40.0,0.6,200.0,0.0
I կիսամյակ 2020-2021,2020,2021,9004,"Ակնոցներ եւ նման օպտիկ սարքեր` ճշտող, պաշտպանիչ կամ այլ",հազ.հատ,1.3,10.4,4.1,14.5
I կիսամյակ 2020-2021,2020,2021,9005,"Հեռադիտակ, այլ տեսողական խողովակ; այլ աստղագիտական սարք եւ դրանց հենակ",հատ,4.0,0.1,600.0,234.0
I կիսամյակ 2020-2021,2020,2021,9006,Լուսախցիկ` ոչ կինո; լուսա- եւ լամպ- բռնկիչներ,կգ,19.5,1.5,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9006,Լուսախցիկ` ոչ կինո; լուսա- եւ լամպ- բռնկիչներ,հատ,3.0,0.0,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9010,Ապարատուրա եւ սարքավորում` ֆոտոլաբորատորիայի; նեգատոսկոպ; պրոյեկցիոն էկրան,հատ,2.0,0.5,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9011,Մանրադիտակներ օպտիկական բարդ,կգ,11.1,0.1,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9013,"Սարքեր հեղուկ բյուրեղի հիմքի վրա; լազերներ` ոչ դիոդներ, սարք եւ գործիք օպտիկ այլ",կգ,93.8,242.7,116.0,337.3
I կիսամյակ 2020-2021,2020,2021,9013,"Սարքեր հեղուկ բյուրեղի հիմքի վրա; լազերներ` ոչ դիոդներ, սարք եւ գործիք օպտիկ այլ",հատ,6.0,1.6,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9014,Կողմնացույցեր; նավագնացային սարքեր եւ գործիքներ այլ,հատ,1.0,0.0,1.0,0.4
I կիսամյակ 2020-2021,2020,2021,9015,"Սարք եւ գործիք տեղագրական, օվկիանոսագրական, օդերեւութաբանական եւ այլ; հեռաչափեր",կգ,0.0,0.0,12.7,1.2
I կիսամյակ 2020-2021,2020,2021,9015,"Սարք եւ գործիք տեղագրական, օվկիանոսագրական, օդերեւութաբանական եւ այլ; հեռաչափեր",հատ,37.0,4.3,8.0,34.7
I կիսամյակ 2020-2021,2020,2021,9017,"Գործիքներ գծագրական, նշման, մաթեմատիկական հաշվարկի; ձեռքի` գծաչափման",հատ,778.0,2.9,25233.0,14.8
I կիսամյակ 2020-2021,2020,2021,9018,Սարքեր եւ հարմարանքներ` կիրառվող բժշկության մեջ,կգ,245.0,37.1,1660.3,25.6
I կիսամյակ 2020-2021,2020,2021,9018,Սարքեր եւ հարմարանքներ` կիրառվող բժշկության մեջ,հազ.հատ,16564.1,5256.1,38635.2,5765.4
I կիսամյակ 2020-2021,2020,2021,9019,Ապարատուրա մեխանաթերապիայի; մասնագիտական պիտանիության հոգեբանական ստուգման; թերապեւտիկ շնչառական,տոննա,21.0,208.5,12.8,163.0
I կիսամյակ 2020-2021,2020,2021,9020,Ապարատուրա շնչառական այլ եւ գազադիմակ` ոչ պաշտպանական,կգ,0.0,0.0,40.0,0.2
I կիսամյակ 2020-2021,2020,2021,9021,Հարմարանք օրթոպեդիկ; մարմնի մասեր` արհեստական,100 հատ,0.0,0.0,476.0,53.6
I կիսամյակ 2020-2021,2020,2021,9021,Հարմարանք օրթոպեդիկ; մարմնի մասեր` արհեստական,հատ,1897.0,374.8,822.0,57.2
I կիսամյակ 2020-2021,2020,2021,9021,Հարմարանք օրթոպեդիկ; մարմնի մասեր` արհեստական,տոննա,66.5,591.3,74.6,792.8
I կիսամյակ 2020-2021,2020,2021,9022,"Ապարատ ռենտգենյան ճառագայթման, էկրան, սեղան հետազոտման",կգ,201.0,15.2,21.7,16.5
I կիսամյակ 2020-2021,2020,2021,9022,"Ապարատ ռենտգենյան ճառագայթման, էկրան, սեղան հետազոտման",հատ,13.0,266.0,14.0,250.7
I կիսամյակ 2020-2021,2020,2021,9023,"Սարքեր, ապարատուրա եւ մոդել` ցուցադրական նպատակների, ոչ պիտանի այլ օգտագործման",տոննա,5.2,761.8,2.5,488.4
I կիսամյակ 2020-2021,2020,2021,9024,"Մեքենա եւ սարք նյութի կարծրության, առաձգականության կամ այլ մեխանիկական հատկություն փորձարկելու",կգ,0.0,0.0,49.5,203.8
I կիսամյակ 2020-2021,2020,2021,9024,"Մեքենա եւ սարք նյութի կարծրության, առաձգականության կամ այլ մեխանիկական հատկություն փորձարկելու",հատ,1.0,4.4,2.0,9.4
I կիսամյակ 2020-2021,2020,2021,9025,"Խտաչափ, ջերմաչափ, հրաչափ, բարոմետր, խոնավա -չափ, -ջերմաչափ",հազ.հատ,1.5,27.4,1.0,35.0
I կիսամյակ 2020-2021,2020,2021,9026,"Սարք եւ ապարատուրա հեղուկի կամ գազի ծախսման, մակարդակի կամ այլ փոփոխական բնութագրի չափման",հազ.հատ,2.8,39.8,3.3,65.6
I կիսամյակ 2020-2021,2020,2021,9027,Սարք եւ ապարատուրա ֆիզիկական կամ քիմիական անալիզի; միկրոտոմեր,կգ,19.6,2.7,56.1,9.3
I կիսամյակ 2020-2021,2020,2021,9027,Սարք եւ ապարատուրա ֆիզիկական կամ քիմիական անալիզի; միկրոտոմեր,հատ,3457.0,181.8,306.0,213.4
I կիսամյակ 2020-2021,2020,2021,9028,"Հաշվիչ հեղուկի, գազի կամ էլեկտրաէներգիայի",կգ,528.8,76.7,22.6,42.9
I կիսամյակ 2020-2021,2020,2021,9028,"Հաշվիչ հեղուկի, գազի կամ էլեկտրաէներգիայի",հազ.հատ,83.2,4541.4,1.1,181.0
I կիսամյակ 2020-2021,2020,2021,9029,Արագաչափ; քայլաչափ; պտուտաչափ եւ համանման սարքեր; ստրոբոսկոպ,կգ,302.9,42.2,145.4,22.6
I կիսամյակ 2020-2021,2020,2021,9029,Արագաչափ; քայլաչափ; պտուտաչափ եւ համանման սարքեր; ստրոբոսկոպ,հատ,620.0,6.5,533.0,17.0
I կիսամյակ 2020-2021,2020,2021,9030,"Օսցիլոսկոպ, այլ սարք եւ ապարատուրա Էլեկտրական մեծության չափման, հսկման; ռենտգեն կամ այլ ճառագայթման հայտնաբերման կամ չափման",կգ,1.0,0.1,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9030,"Օսցիլոսկոպ, այլ սարք եւ ապարատուրա Էլեկտրական մեծության չափման, հսկման; ռենտգեն կամ այլ ճառագայթման հայտնաբերման կամ չափման",հազ.հատ,39.0,474.2,35.5,232.3
I կիսամյակ 2020-2021,2020,2021,9031,"Չափիչ կամ հսկիչ սարքեր, այլ; պրոֆիլային պրոյեկտորներ",հազ.հատ,3.9,321.5,1.6,181.2
I կիսամյակ 2020-2021,2020,2021,9032,Սարքեր եւ ապարատուրա ավտոմատ կարգավորման կամ ղեկավարման,կգ,144.8,6.7,292.8,48.9
I կիսամյակ 2020-2021,2020,2021,9032,Սարքեր եւ ապարատուրա ավտոմատ կարգավորման կամ ղեկավարման,հազ.հատ,988.0,788.4,1655.5,1492.5
I կիսամյակ 2020-2021,2020,2021,9033,"Մասեր եւ պարագաներ, 90 խմբի համար",կգ,27.0,2.1,35.5,3.0
I կիսամյակ 2020-2021,2020,2021,9101,"Ժամացույց` իր վրա կամ հետ` կրելու, թանկարժեք մետաղից կամ մետաղից` երեսապատ թանկարժեք մետաղով",հատ,1101.0,244.6,467.0,212.1
I կիսամյակ 2020-2021,2020,2021,9102,"Ժամացույց` իր վրա կամ հետ` կրելու, ոչ 9101 դիրքում նշած",հատ,334.0,177.4,2129.0,170.3
I կիսամյակ 2020-2021,2020,2021,9103,"Ժամացույց` չկրելու իր վրա կամ հետ, ժամացույցային մեխանիզմ` կրելու իր վրա կամ հետ",հատ,4.0,0.0,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9104,Ժամացույց` տեղակայվող սարքի հարթակի եւ փոխադրամիջոցի վրա,հատ,2.0,0.0,10.0,0.2
I կիսամյակ 2020-2021,2020,2021,9105,"Ժամացույցներ` չկրելու իր վրա կամ հետ, այլ",հատ,178.0,7.3,574.0,2.4
I կիսամյակ 2020-2021,2020,2021,9106,Ապարատուրա օրվա ժամանակը գրանցելու,հատ,13.0,0.8,241.0,0.5
I կիսամյակ 2020-2021,2020,2021,9107,Ժամանակային անջատիչ ժամացույցային մեխանիզմով,հատ,23.0,0.3,61.0,0.8
I կիսամյակ 2020-2021,2020,2021,9111,"Կորպուսներ ժամացույցի` կրելու իր վրա կամ հետ, դրանց մասեր",կգ,1.0,68.8,0.2,15.3
I կիսամյակ 2020-2021,2020,2021,9111,"Կորպուսներ ժամացույցի` կրելու իր վրա կամ հետ, դրանց մասեր",հատ,2245.0,7492.6,1.0,7.3
I կիսամյակ 2020-2021,2020,2021,9113,"Գոտի, ժապավեն եւ ապարանջան ժամացույցի` կրելու իր վրա կամ հետ, դրանց մասեր",կգ,77.6,44.3,48.4,58.3
I կիսամյակ 2020-2021,2020,2021,9114,"Մասեր ժամացույցի բոլոր տեսակների, այլ",կգ,24.9,2987.5,0.2,19.9
I կիսամյակ 2020-2021,2020,2021,9201,Դաշնամուր եւ այլ ստեղնային լարային գործիքներ,հատ,1.0,0.0,2.0,35.4
I կիսամյակ 2020-2021,2020,2021,9202,Գործիքներ երաժշտական լարային այլ,հատ,12.0,5.2,4.0,0.1
I կիսամյակ 2020-2021,2020,2021,9205,Այլ փողային երաժշտական գործիքներ,հատ,39.0,0.9,42.0,2.9
I կիսամյակ 2020-2021,2020,2021,9206,Գործիքներ երաժշտական հարվածային այլ,հատ,6.0,1.0,41.0,0.1
I կիսամյակ 2020-2021,2020,2021,9207,"Երաժշտական գործիքներ, որոնց ձայնը վերարտադրվում է կամ ուժեղացվում  էլեկտրականության միջոցով",հատ,0.0,0.0,1.0,0.0
I կիսամյակ 2020-2021,2020,2021,9209,Մասեր եւ պարագաներ երաժշտական գործիքների,կգ,1.3,0.1,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9302,"Հրացան եւ ատրճանակ, ոչ 9303 կամ 9304 դիրքերում ներառած",հատ,0.0,0.0,200.0,45.0
I կիսամյակ 2020-2021,2020,2021,9303,"Զենք հրազենային այլ եւ նման սարք, գործող պայթուցիկ լիցքով",հատ,0.0,0.0,47.0,66.0
I կիսամյակ 2020-2021,2020,2021,9401,"Կահույք նստելու, ոչ 9402 դիրքի եւ դրանց մասեր",կգ,11.9,0.2,4597.0,20.3
I կիսամյակ 2020-2021,2020,2021,9401,"Կահույք նստելու, ոչ 9402 դիրքի եւ դրանց մասեր",հազ.հատ,26.9,563.5,13.5,522.9
I կիսամյակ 2020-2021,2020,2021,9402,Կահույք բժշկական; վարսավիրի; մասեր նշած իրերի,կգ,250.0,80.0,957.5,5.0
I կիսամյակ 2020-2021,2020,2021,9403,Կահույք այլ եւ դրանց մասեր,հազ.հատ,2.1,362.7,3.5,924.3
I կիսամյակ 2020-2021,2020,2021,9403,Կահույք այլ եւ դրանց մասեր,տոննա,19.8,931.4,239.0,211.5
I կիսամյակ 2020-2021,2020,2021,9404,Հիմքեր ներքնակի; պարագաներ անկողնու,հազ.հատ,1.1,113.1,31.1,1967.1
I կիսամյակ 2020-2021,2020,2021,9404,Հիմքեր ներքնակի; պարագաներ անկողնու,տոննա,5.6,65.4,7.0,73.4
I կիսամյակ 2020-2021,2020,2021,9405,Լուսավորման ջահ; լամպ; լուսարձակ; մասեր,տոննա,33.6,656.0,36.2,1918.3
I կիսամյակ 2020-2021,2020,2021,9406,Հավաքովի շինարարական կոնստրուկցիաներ,տոննա,4.3,1.2,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9503,Եռանիվ հեծանիվ եւ նման անվավոր խաղալիք; սայլակ` տիկնիկի; տիկնիկ; այլ խաղալիքներ,կգ,593.4,6.1,444.9,5.4
I կիսամյակ 2020-2021,2020,2021,9503,Եռանիվ հեծանիվ եւ նման անվավոր խաղալիք; սայլակ` տիկնիկի; տիկնիկ; այլ խաղալիքներ,հազ.հատ,41.6,150.2,56.0,223.8
I կիսամյակ 2020-2021,2020,2021,9504,"Ապրանքներ զվարճալիքների համար, սեղանի կամ սենյակային խաղեր",կգ,301.9,1.5,2150.0,2.0
I կիսամյակ 2020-2021,2020,2021,9504,"Ապրանքներ զվարճալիքների համար, սեղանի կամ սենյակային խաղեր",հազ.հատ,21.1,31.3,5.1,56.3
I կիսամյակ 2020-2021,2020,2021,9505,"Իրեր տոնի, դիմակահանդեսի կամ այլ իրեր զվարճալիքների համար",կգ,247.8,4.8,1568.9,84.2
I կիսամյակ 2020-2021,2020,2021,9506,"Գույք եւ սարքավորում զբաղվելու ընդհանուր ֆիզկուլտուրայով, մարմնամարզությամբ, այլ սպորտի տեսակով; ջրավազան",զույգ,1.0,0.0,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9506,"Գույք եւ սարքավորում զբաղվելու ընդհանուր ֆիզկուլտուրայով, մարմնամարզությամբ, այլ սպորտի տեսակով; ջրավազան",հատ,452.0,1.3,360.0,0.4
I կիսամյակ 2020-2021,2020,2021,9506,"Գույք եւ սարքավորում զբաղվելու ընդհանուր ֆիզկուլտուրայով, մարմնամարզությամբ, այլ սպորտի տեսակով; ջրավազան",տոննա,4.5,26.9,4.7,31.9
I կիսամյակ 2020-2021,2020,2021,9507,Կարթեր ձկնորսական եւ այլ պիտույք; խայծ թռչունի տեսքով եւ այլ իրեր որսի կամ հրաձգության,հատ,22.0,0.1,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9508,"Կարուսել, հրաձգարան եւ այլ ատրակցիոն; շրջիկ կրկես, գազանանոց, թատրոն",տոննա,22.0,53.7,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9602,Մշակած նյութ բուսական կամ հանքային ծագման` փորագրության համար պիտանի եւ իրեր դրանից,կգ,26.0,0.1,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9603,"Ավել, խոզանակներ; բարձիկ կամ գլան ներկելու",հազ.հատ,46.9,53.3,20.4,40.8
I կիսամյակ 2020-2021,2020,2021,9604,Մաղեր եւ քարամաղեր ձեռքի,հատ,7.0,0.0,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9605,"Հավաքածու ճանապարհորդային` անձնական հիգիենայի, կարի, հագուստի կամ կոշիկի մաքրման",հազ.հատ,6.1,1.7,3.3,4.5
I կիսամյակ 2020-2021,2020,2021,9606,Կոճակներ,կգ,41.0,0.0,253.8,0.6
I կիսամյակ 2020-2021,2020,2021,9607,«Կայծակ» ճարմանդներ եւ դրանց մասեր,մ,50.0,0.0,371.2,1.4
I կիսամյակ 2020-2021,2020,2021,9608,"Գրիչներ; մատիտ զսպանակով; բռնիչ գրչի, մատիտի, մասեր",հազ.հատ,23.9,17.7,37.2,25.6
I կիսամյակ 2020-2021,2020,2021,9609,"Մատիտներ, գրիֆելներ մատիտի, կավիճ",կգ,297.7,2.7,292.3,2.9
I կիսամյակ 2020-2021,2020,2021,9610,Քարատախտակներ գրելու կամ նկարելու,կգ,3.0,0.1,35.2,0.4
I կիսամյակ 2020-2021,2020,2021,9611,"Դրոշմակներ, համարացույցեր եւ նման հարմարանքներ` ձեռքի աշխատանքի; դակիչ, գրաշարային դազգահ ձեռքի",կգ,1.4,0.0,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,9612,Ժապավեն գրամեքենայի կամ նման ժապավեններ; բարձիկ դրոշմակային,հատ,1.0,0.0,240.0,0.2
I կիսամյակ 2020-2021,2020,2021,9613,"Վառիչներ եւ դրանց մասեր, ոչ կայծքար եւ պատրույգ",կգ,1.0,0.2,2.7,0.3
I կիսամյակ 2020-2021,2020,2021,9613,"Վառիչներ եւ դրանց մասեր, ոչ կայծքար եւ պատրույգ",հազ.հատ,304.2,37.8,562.3,105.0
I կիսամյակ 2020-2021,2020,2021,9615,"Սանրեր` մազերի; բռնիչներ, սեղմակ գանգրացման, բիգուդի եւ նման իրեր, դրանց մասեր",տոննա,1.2,19.9,1.7,40.9
I կիսամյակ 2020-2021,2020,2021,9616,Հեղուկացիր հոտավետ եւ նման հիգիենիկ հեղուկացիր; աղվափնջիկ եւ խծուծ` հարդարման քսուկի,կգ,603.3,15.4,283.2,11.4
I կիսամյակ 2020-2021,2020,2021,9617,Թերմոսներ եւ վակուումային անոթներ այլ; դրանց մասեր,կգ,101.1,1.2,343.7,4.1
I կիսամյակ 2020-2021,2020,2021,9618,Մանեկեն դերձակի եւ այլ նման իրեր; մանեկեն` ցուցափեղկերի ձեւավորման համար,կգ,1.0,0.5,1082.6,29.3
I կիսամյակ 2020-2021,2020,2021,9619,"Կանանց հիգիենիկ միջադիրներ եւ խծուծներ, մանկական խանձարուրներ եւ նման արտադրանք տարբեր նյութերից",տոննա,91.1,427.0,206.4,1001.8
I կիսամյակ 2020-2021,2020,2021,9701,"Նկար, ճեպանկար եւ պաստել, լրիվ կատարված ձեռքով; կոլաժներ",կգ,27.6,2.5,154.7,2.8
I կիսամյակ 2020-2021,2020,2021,9701,"Նկար, ճեպանկար եւ պաստել, լրիվ կատարված ձեռքով; կոլաժներ",հատ,257.0,166.3,561.0,269.9
I կիսամյակ 2020-2021,2020,2021,9703,Բնօրինակներ քանդակների եւ արձանիկների ցանկացած նյութերից,հատ,2.0,8.4,34.0,20.0
I կիսամյակ 2020-2021,2020,2021,9706,Հնաոճ իրեր 100-ից ավելի տարիքով,կգ,198.7,20.2,164.8,125.2
I կիսամյակ 2021-2022,2021,2022,0102,Խոշոր եղջրավոր անասուններ կենդանի,հազ.հատ,8.5,3332.2,13.2,4952.2
I կիսամյակ 2021-2022,2021,2022,0104,"Ոչխարներ, այծեր կենդանի",հազ.հատ,23.1,2504.3,23.8,2385.3
