period_label,year_from,year_to,product_code,product_name,unit,quantity_from,value_from,quantity_to,value_to
I կիսամյակ 2020-2021,2020,2021,5007,Գործվածք բնական մետաքսից կամ մետաքսի թափոնից,հազ.քմ,14.9,35.8,4.1,22.4
I կիսամյակ 2020-2021,2020,2021,5101,"Բուրդ, չենթարկած սանդերքա- կամ սանրագզման",կգ,0.6,0.2,1160.0,5.0
I կիսամյակ 2020-2021,2020,2021,5105,Բուրդ եւ մազ կենդանիների` սանդերքա- կամ սանրա- գզած,կգ,285.0,1.6,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,5106,Մանվածք բրդյա մեքենայական մանվածքի` չկշռածրարած,կգ,4.7,0.3,891.3,19.8
I կիսամյակ 2020-2021,2020,2021,5107,Սանրված բրդյա մանվածք` չկշռածրարած,տոննա,1.1,18.8,1.7,52.3
I կիսամյակ 2020-2021,2020,2021,5108,Մանվածք կենդանիների նուրբ մազից` չկշռածրարած,կգ,890.2,24.6,320.3,22.5
I կիսամյակ 2020-2021,2020,2021,5109,Մանվածք բրդից կամ նուրբ մազից կենդանիների` կշռածրարած,տոննա,8.3,19.8,1.7,5.9
I կիսամյակ 2020-2021,2020,2021,5111,Գործվածք բրդի մանվածքից կամ կենդանիների նուրբ մազից ապարատային մանվածքի,հազ.քմ,6.9,28.4,74.9,10.3
I կիսամյակ 2020-2021,2020,2021,5112,Գործվածք սանրած բրդե կամ կենդանիների նուրբ մազի մանվածքից,հազ.քմ,38.9,187.2,63.6,130.1
I կիսամյակ 2020-2021,2020,2021,5201,"Բամբակե նրբաթել, չենթարկած սանդերքա- կամ սանրագզման",տոննա,83.0,127.9,67.0,120.8
I կիսամյակ 2020-2021,2020,2021,5202,Թափոններ բամբակի մանրաթելի,տոննա,84.0,74.5,277.1,311.3
I կիսամյակ 2020-2021,2020,2021,5203,"Մանրաթել բամբակի, ենթարկած սանդերքա- կամ սանրագզման",տոննա,0.0,0.0,3.0,464.3
I կիսամյակ 2020-2021,2020,2021,5204,Թելեր բամբակե կարի,տոննա,36.7,84.3,76.8,199.8
I կիսամյակ 2020-2021,2020,2021,5205,"Մանվածք բամբակի,  >= 85 զանգ.% բամբակի պարունակությամբ` չկշռածրարած",տոննա,417.8,881.8,775.2,1723.1
I կիսամյակ 2020-2021,2020,2021,5206,Մանվածք բամբակի < 85 զանգ.% բամբակի պարունակությամբ` չկշռածրարած,տոննա,604.4,812.1,369.0,551.4
I կիսամյակ 2020-2021,2020,2021,5207,Մանվածք բամբակի` կշռածրարած,տոննա,16.8,111.5,12.5,79.6
I կիսամյակ 2020-2021,2020,2021,5208,"Գործվածք բամբակի, >= 85 զանգ.% բամբակի պարունակությամբ, <=200 գ/քմ մակերեսային խտությամբ",հազ.քմ,6913.4,2226.1,4840.1,1690.0
I կիսամյակ 2020-2021,2020,2021,5209,"Գործվածք բամբակի, >= 85 զանգ.% բամբակի պարունակությամբ, >200 գ/քմ մակերեսային խտությամբ",հազ.քմ,1064.0,542.8,504.2,1039.0
I կիսամյակ 2020-2021,2020,2021,5210,"Գործվածք բամբակի, < 85 զանգ.% բամբակի պարունակությամբ` խառնած քիմիական նրբաթել, <=200 գ/քմ մակերեսային խտությամբ",հազ.քմ,423.1,195.1,379.5,169.7
I կիսամյակ 2020-2021,2020,2021,5211,"Գործվածք բամբակի, < 85 զանգ.% բամբակի պարունակությամբ` խառնած քիմիական նրբաթել, >200 գ/քմ մակերեսային խտությամբ",հազ.քմ,363.6,1076.5,805.5,2204.2
I կիսամյակ 2020-2021,2020,2021,5212,Գործվածքներ բամբակե այլ,հազ.քմ,129.4,38.2,79.2,43.6
I կիսամյակ 2020-2021,2020,2021,5301,Վուշ-հումք կամ վուշ մշակած` չմանած; քոլք եւ թափոն վուշի,կգ,435.1,1.9,1359.2,3.9
I կիսամյակ 2020-2021,2020,2021,5302,"Կանեփ, հումք կամ մշակած` չմանած; քոլք եւ թափոն կանեփի",կգ,464.0,1.4,60.0,0.1
I կիսամյակ 2020-2021,2020,2021,5303,Մանրաթել ջուտի եւ այլ թելատու մանրաթելեր հումքի տեսքով կամ մշակած`չմանած; քոլք եւ թափոն,կգ,470.0,1.0,252.0,1.0
I կիսամյակ 2020-2021,2020,2021,5305,"Հնդկընկույզի, աբակայի, ճենականեփի եւ այլ բուսական մանածագործ մանրաթել; քոլք եւ թափոն",տոննա,445.3,312.7,342.2,283.5
I կիսամյակ 2020-2021,2020,2021,5306,Մանվածք վուշի,կգ,1334.6,3.1,387.0,0.2
I կիսամյակ 2020-2021,2020,2021,5307,Մանվածք ջուտի եւ այլ թելատու մանածագործ մանրաթելերից` 5303 դիրքի,կգ,5625.6,10.0,485.2,1.1
I կիսամյակ 2020-2021,2020,2021,5308,Մանվածք այլ բուսական մանածագործ մանրաթելից; մանվածք թղթից,կգ,454.4,2.4,355.0,1.4
I կիսամյակ 2020-2021,2020,2021,5309,Գործվածք վուշից,հազ.քմ,4.7,14.6,16.4,32.5
I կիսամյակ 2020-2021,2020,2021,5310,Գործվածք ջուտի եւ այլ թելատու մանածագործ մանրաթելերից` 5303 դիրքի,հազ.քմ,2.2,1.4,2.9,2.4
I կիսամյակ 2020-2021,2020,2021,5311,Գործվածք այլ բուսական մանածագործ մանրաթելից; թղթե մանվածքից,հազ.քմ,1.0,5.8,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,5401,Թելեր կարի` քիմիական թելերից,տոննա,86.4,394.1,82.1,572.4
I կիսամյակ 2020-2021,2020,2021,5402,"Թելեր համակցված սինթետիկ` ոչ կարի թել, <67 դտեքս գծային խտությամբ, չկշռածրարած",տոննա,449.2,1078.2,487.0,1184.0
I կիսամյակ 2020-2021,2020,2021,5403,"Թելեր համակցված արհեստական` ոչ կարի թել, <67 դտեքս գծային խտությամբ, չկշռածրարած",տոննա,2.6,5.3,3.3,7.3
I կիսամյակ 2020-2021,2020,2021,5404,"Միաթելեր սինթետիկ, >= 67 դտեքս գծային խտությամբ",տոննա,2.7,18.3,18.1,64.8
I կիսամյակ 2020-2021,2020,2021,5405,"Միաթելեր արհեստական, >= 67 դտեքս գծային խտությամբ",կգ,0.0,0.0,0.3,0.0
I կիսամյակ 2020-2021,2020,2021,5406,Թելեր համակցված քիմիական (ոչ կարի թել)` կշռածրարած,կգ,418.5,1.0,131.3,0.2
I կիսամյակ 2020-2021,2020,2021,5407,Գործվածքներ սինթետիկ համակցված թելերից,հազ.քմ,11888.5,9686.8,13608.6,11822.7
I կիսամյակ 2020-2021,2020,2021,5408,Գործվածքներ արհեստական համակցված թելերից,հազ.քմ,113.2,255.8,324.4,607.2
I կիսամյակ 2020-2021,2020,2021,5501,Լարան սինթետիկ թելերից,կգ,1535.0,0.8,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,5502,Լարան արհեստական թելերից,տոննա,98.8,506.9,117.3,559.6
I կիսամյակ 2020-2021,2020,2021,5503,"Մանրաթել սինթետիկ` չմշակած, մանելու համար",տոննա,356.1,416.7,365.3,399.6
I կիսամյակ 2020-2021,2020,2021,5504,"Մանրաթել արհեստական` չմշակած, մանելու համար",կգ,14.0,0.4,0.0,0.2
I կիսամյակ 2020-2021,2020,2021,5505,Թափոն քիմիական մանրաթելերի,տոննա,0.0,0.0,1.6,0.7
I կիսամյակ 2020-2021,2020,2021,5506,"Մանրաթել սինթետիկ` մշակած, մանելու համար",կգ,0.0,0.0,422.0,0.8
I կիսամյակ 2020-2021,2020,2021,5508,Թելեր կարի` քիմիական մանրաթելերից,տոննա,35.5,190.7,32.2,288.9
I կիսամյակ 2020-2021,2020,2021,5509,"Մանվածք սինթետիկ մանրաթելերից, չկշռածրարած",տոննա,86.2,302.6,81.5,316.5
I կիսամյակ 2020-2021,2020,2021,5510,"Մանվածք արհեստական մանրաթելերից, չկշռածրարած",տոննա,23.1,65.8,26.2,102.4
I կիսամյակ 2020-2021,2020,2021,5511,Մանվածք քիմիական մանրաթելերից` կշռածրարած,տոննա,2.6,10.5,6.6,19.4
I կիսամյակ 2020-2021,2020,2021,5512,"Գործվածք սինթետիկ մանրաթելից, >= 85 զանգ.% մանրաթելի պարունակությամբ",հազ.քմ,270.4,274.8,250.7,1549.8
I կիսամյակ 2020-2021,2020,2021,5513,"Գործվածք սինթետիկ մանրաթելից, < 85 զանգ.% մանրաթելի պարունակությամբ` խառնած բամբակի մանրաթել, <=170 գ/քմ մակերեսային խտությամբ",հազ.քմ,261.4,291.3,834.8,757.2
I կիսամյակ 2020-2021,2020,2021,5514,"Գործվածք սինթետիկ մանրաթելից, < 85 զանգ.% մանրաթելի պարունակությամբ` խառնած բամբակի մանրաթել, >170 գ/քմ մակերեսային խտությամբ",հազ.քմ,947.8,2272.7,1346.9,3561.4
I կիսամյակ 2020-2021,2020,2021,5515,Գործվածք սինթետիկ մանրաթելերից այլ,հազ.քմ,195.1,463.3,240.4,314.8
I կիսամյակ 2020-2021,2020,2021,5516,Գործվածք արհեստական մանրաթելերից այլ,հազ.քմ,41.0,115.1,682.9,298.3
I կիսամյակ 2020-2021,2020,2021,5601,"Բամբակ մանածագործ նյութերից եւ իրեր դրանից; մանածագործ մանրաթել, փոշի եւ հանգուցիկներ",տոննա,140.3,1082.9,153.1,1623.6
I կիսամյակ 2020-2021,2020,2021,5602,Թաղիք եւ նրբաթաղիք,տոննա,117.7,121.2,159.6,202.8
I կիսամյակ 2020-2021,2020,2021,5603,Չգործած նյութեր,տոննա,294.0,879.4,382.9,1383.6
I կիսամյակ 2020-2021,2020,2021,5604,Ռետինե թել եւ լար; մանածագործ թելեր պատվածքով,տոննա,128.1,492.7,72.6,319.6
I կիսամյակ 2020-2021,2020,2021,5605,Թել մետաղազօծ,կգ,42.5,3.3,135.5,0.9
I կիսամյակ 2020-2021,2020,2021,5606,Թել տրեզային եւ հարթ; մանվածք թավաթելի; ձեւավոր հանգուցավոր մանվածք,կգ,1.0,0.2,1287.5,7.7
I կիսամյակ 2020-2021,2020,2021,5607,"Թոկեր, պարաններ, ճոպաններ եւ կառաններ",տոննա,184.5,399.3,99.9,218.8
I կիսամյակ 2020-2021,2020,2021,5608,Ցանցիկներ եւ ցանցեր; պատրաստի ձկնորսական ցանցեր,տոննա,30.1,217.0,40.5,239.4
I կիսամյակ 2020-2021,2020,2021,5609,"Իրեր թելերից կամ մանվածքից, թոկերից, պարաններից, ճոպաններից կամ կառաններից",տոննա,11.3,43.2,5.0,57.8
I կիսամյակ 2020-2021,2020,2021,5701,Հանգուցավոր գորգեր եւ այլ մանածագործ հատակի ծածկույթներ,քմ,20694.6,155.6,25.6,0.3
I կիսամյակ 2020-2021,2020,2021,5702,Գործած գորգեր եւ այլ մանածագործ հատակի ծածկույթներ` ձեռագործ,հազ.քմ,10.5,111.0,19.3,157.6
I կիսամյակ 2020-2021,2020,2021,5703,Գորգեր եւ այլ մանածագործ հատակի ծածկույթներ դիպակային,հազ.քմ,57.7,365.7,145.2,682.8
I կիսամյակ 2020-2021,2020,2021,5704,"Գորգեր եւ այլ մանածագործ հատակի ծածկույթներ թաղիքից, ոչ դիպակային կամ չֆլոկիրացված",հազ.քմ,1.5,7.6,3.4,8.2
I կիսամյակ 2020-2021,2020,2021,5705,Գորգեր եւ այլ մանածագործ հատակի ծածկույթներ այլ,հազ.քմ,55.5,319.5,30.0,213.1
I կիսամյակ 2020-2021,2020,2021,5801,Գործվածք մազախավից եւ թավաթելից` ոչ 5802 կամ 5806 դիրքերի,հազ.քմ,26.6,63.9,53.7,161.4
I կիսամյակ 2020-2021,2020,2021,5802,Գործվածք խավավոր սրբիչային; դիպակային մանածագործ նյութեր` ոչ 5703 դիրքում նշած,հազ.քմ,34.3,48.5,88.1,165.7
I կիսամյակ 2020-2021,2020,2021,5803,Գործվածք ոլորազարդ հյուսվածքով,քմ,0.1,0.0,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,5804,"Շղարշ եւ այլ ցանցահյուս պաստառներ; ժանյակներ, ոչ 6002-6006 դիրքերի",տոննա,44.4,295.4,46.0,350.7
I կիսամյակ 2020-2021,2020,2021,5805,Ձեռագործ գոբելեններ եւ գոբելեններ գործած ասեղով,կգ,80.0,0.4,3.9,0.8
I կիսամյակ 2020-2021,2020,2021,5806,Նեղ գործվածք` ոչ 5807 դիրքում նշված,տոննա,62.8,936.7,82.0,1525.0
I կիսամյակ 2020-2021,2020,2021,5807,"Պիտակ, խորհրդանշան եւ նման իրեր մանածագործ նյութերից",տոննա,5.2,501.8,8.1,713.1
I կիսամյակ 2020-2021,2020,2021,5808,Հյուսած ժապավենաթել; հարդարման նյութեր չասեղնագործած; ծոպքեր,տոննա,7.2,131.7,11.4,162.8
I կիսամյակ 2020-2021,2020,2021,5809,Գործվածք մետաղյա եւ մետաղազօծ թելերով,կգ,354.7,1.1,34.5,2.5
I կիսամյակ 2020-2021,2020,2021,5810,"Ասեղնագործեր կտորով, ժապավեններով կամ առանձին նախշազարդերի տեսքով",կգ,261.2,56.8,861.3,63.0
I կիսամյակ 2020-2021,2020,2021,5811,Մգդակած մանածագործ նյութեր,հազ.քմ,107.2,118.0,368.2,822.3
I կիսամյակ 2020-2021,2020,2021,5901,Մանածագործ նյութեր` խեժապատ կամ օսլայած,հազ.քմ,17.6,43.6,20.2,45.4
I կիսամյակ 2020-2021,2020,2021,5902,"Նյութեր` կորդային, ավտոդողերի համար",հազ.քմ,7.4,34.9,0.0,0.0
I կիսամյակ 2020-2021,2020,2021,5903,"Մանածագործ նյութեր ներծծված, ծածկույթով կամ կրկնորդած պլաստմասսայով",հազ.քմ,1262.4,3863.0,1897.0,6295.8
I կիսամյակ 2020-2021,2020,2021,5904,Լինոլեում; հատակի ծածկույթներ մանածագործ հիմքի վրա,հազ.քմ,92.1,161.7,187.0,318.7
I կիսամյակ 2020-2021,2020,2021,5905,Պատի ծածկույթներ մանածագործ նյութերից,քմ,2826.6,17.4,486.9,20.9
I կիսամյակ 2020-2021,2020,2021,5906,Մանածագործ նյութեր ռետինացված,տոննա,6.2,14.1,5.9,20.0
I կիսամյակ 2020-2021,2020,2021,5907,Մանածագործ նյութեր; նկարազարդ կտավ,հազ.քմ,45.4,363.6,66.6,526.6
I կիսամյակ 2020-2021,2020,2021,5908,Պատրույգներ մանածագործ; շիկացման ցանցեր,կգ,3.1,0.3,145.2,1.8
I կիսամյակ 2020-2021,2020,2021,5909,"Մանածագործ ճկափող, փողրակ",տոննա,45.4,272.3,30.2,81.9
I կիսամյակ 2020-2021,2020,2021,5910,"Փոխակրիչ ժապավեններ կամ շարժափոկեր կամ բելտինգ, մանածագործ նյութերից",կգ,1192.2,80.3,859.8,52.0
I կիսամյակ 2020-2021,2020,2021,5911,Մանածագործ նյութեր եւ իրեր տեխնիկական նպատակների համար,տոննա,20.3,273.9,19.9,251.7
I կիսամյակ 2020-2021,2020,2021,5911,Մանածագործ նյութեր եւ իրեր տեխնիկական նպատակների համար,քմ,95.6,3.8,300.0,4.8
I կիսամյակ 2020-2021,2020,2021,6001,Նրբախավ պաստառ,տոննա,18.4,93.8,59.4,307.2
I կիսամյակ 2020-2021,2020,2021,6002,"Տրիկոտաժե պաստառ` <30սմ լայնությամբ, >= 5 զանգ.% էլաստիկ կամ ռետինե թելերի պարունակությամբ",կգ,234.5,2.6,8984.4,19.3
I կիսամյակ 2020-2021,2020,2021,6003,"Տրիկոտաժե պաստառ` <30սմ լայնությամբ, ոչ 6001 դիրքում նշած",տոննա,1.7,36.0,16.4,90.1
I կիսամյակ 2020-2021,2020,2021,6004,"Տրիկոտաժե պաստառ` >=30սմ լայնությամբ, >= 5 զանգ.% էլաստիկ կամ ռետինե թելերի պարունակությամբ, ոչ 6001, 6002 դիրքերում նշած",տոննա,13.5,94.5,47.8,384.0
I կիսամյակ 2020-2021,2020,2021,6005,Պաստառներ հիմքագործքային,տոննա,327.7,828.9,624.4,1483.0
I կիսամյակ 2020-2021,2020,2021,6006,Այլ տրիկոտաժե պաստառներ,տոննա,678.4,3579.3,1171.3,5082.0
I կիսամյակ 2020-2021,2020,2021,6101,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոններ եւ նման տրիկոտաժե հագուստ տղամարդու կամ տղայի, ոչ 6103 դիրքի",հազ.հատ,18.0,312.8,12.5,225.1
I կիսամյակ 2020-2021,2020,2021,6102,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոններ եւ նման տրիկոտաժե հագուստ կնոջ կամ աղջկա, ոչ 6104 դիրքի",հազ.հատ,14.2,289.5,15.7,251.3
I կիսամյակ 2020-2021,2020,2021,6103,"Կոստյում, պիջակ, բլայզեր, տաբատ եւ նման տրիկոտաժե հագուստ տղամարդու կամ տղայի",հազ.հատ,105.6,981.9,174.4,1278.0
I կիսամյակ 2020-2021,2020,2021,6104,"Կոստյում, ժակետ, բլայզեր, զգեստ, փեշ եւ նման տրիկոտաժե հագուստ կնոջ կամ աղջկա",հազ.հատ,344.5,2666.0,483.9,3077.3
I կիսամյակ 2020-2021,2020,2021,6105,Վերնաշապիկներ տրիկոտաժե տղամարդու կամ տղայի,հազ.հատ,141.6,1167.3,183.2,1715.7
I կիսամյակ 2020-2021,2020,2021,6106,"Բլուզկաներ, բլուզներ եւ բլուզոններ տրիկոտաժե կնոջ կամ աղջկա",հազ.հատ,64.2,386.2,121.4,523.6
I կիսամյակ 2020-2021,2020,2021,6107,"Փոխան, վարտիք, պիժամա, խալաթ եւ նման տրիկոտաժե արտադրանք տղամարդու կամ տղայի",հազ.հատ,292.3,349.3,577.6,630.0
I կիսամյակ 2020-2021,2020,2021,6108,"Կոմբինացիա, պանտալոն, գիշերաշապիկ, խալաթ եւ նման տրիկոտաժե արտադրանք կնոջ կամ աղջկա",հազ.հատ,395.8,568.6,1060.8,965.3
I կիսամյակ 2020-2021,2020,2021,6109,"Մայկա, ֆուֆայկա եւ նմանատիպ արտադրանք այլ` տրիկոտաժե",հազ.հատ,745.7,3903.7,1180.0,4893.0
I կիսամյակ 2020-2021,2020,2021,6110,"Սվիտեր, պուլովեր, կարդիգան, ժիլետ եւ նման արտադրանք տրիկոտաժե",հազ.հատ,325.6,4370.1,331.7,5057.4
I կիսամյակ 2020-2021,2020,2021,6111,"Մանկական հագուստ եւ դրանց պարագաներ, տրիկոտաժե",զույգ,350.0,0.5,1207.0,1.4
I կիսամյակ 2020-2021,2020,2021,6111,"Մանկական հագուստ եւ դրանց պարագաներ, տրիկոտաժե",տոննա,73.6,1203.2,52.0,1188.7
I կիսամյակ 2020-2021,2020,2021,6112,"Կոստյումներ մարզական, դահուկային եւ լողի, տրիկոտաժե",հազ.հատ,100.3,749.4,147.7,1092.2
I կիսամյակ 2020-2021,2020,2021,6113,"Հագուստ 5903, 5906 կամ 5907 դիրքերի տրիկոտաժե պաստառից",տոննա,3.9,82.3,4.0,87.3
I կիսամյակ 2020-2021,2020,2021,6114,"Հագուստի առարկաներ այլ, տրիկոտաժե",տոննա,1305.4,11497.5,124.4,1121.3
I կիսամյակ 2020-2021,2020,2021,6115,"Զուգագուլպա եւ այլ գուլպա-կիսագուլպային արտադրանք եւ կոշիկ առանց տակերի, տրիկոտաժե",հազ.զույգ,2181.4,671.3,3419.4,1796.3
I կիսամյակ 2020-2021,2020,2021,6115,"Զուգագուլպա եւ այլ գուլպա-կիսագուլպային արտադրանք եւ կոշիկ առանց տակերի, տրիկոտաժե",հազ.հատ,790.0,712.5,828.6,798.6
I կիսամյակ 2020-2021,2020,2021,6116,"Ձեռնոց, թաթման եւ միտենկա, տրիկոտաժե",հազ.զույգ,741.1,240.8,955.6,241.9
I կիսամյակ 2020-2021,2020,2021,6117,Հագուստի պատրաստի այլ պարագաներ եւ մասեր տրիկոտաժե,հազ.հատ,26.0,36.9,15.4,21.9
I կիսամյակ 2020-2021,2020,2021,6117,Հագուստի պատրաստի այլ պարագաներ եւ մասեր տրիկոտաժե,տոննա,101.9,345.5,165.6,449.6
I կիսամյակ 2020-2021,2020,2021,6201,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոն եւ նման հագուստ տղամարդու կամ տղայի, բացի 6203 դիրքի",հազ.հատ,57.3,1833.9,93.1,2568.3
I կիսամյակ 2020-2021,2020,2021,6202,"Վերարկու, թիկնոց, անձրեւանոց, բաճկոն եւ նման հագուստ կնոջ կամ աղջկա, բացի 6204 դիրքի",հազ.հատ,70.9,2461.0,86.3,2492.3
I կիսամյակ 2020-2021,2020,2021,6203,"Կոստյում, պիջակ, բլայզեր, տաբատ եւ նման հագուստ տղամարդու կամ տղայի",հազ.հատ,244.7,4486.2,601.4,6455.2
I կիսամյակ 2020-2021,2020,2021,6204,"Կոստյում, ժակետ, բլայզեր, զգեստ, փեշ եւ նման հագուստ կնոջ կամ աղջկա",հազ.հատ,423.0,7694.2,855.6,9940.6
I կիսամյակ 2020-2021,2020,2021,6205,Վերնաշապիկներ տղամարդու կամ տղայի,հազ.հատ,91.1,1446.9,163.1,1444.4
I կիսամյակ 2020-2021,2020,2021,6206,"Բլուզկաներ, բլուզներ եւ բլուզոններ կնոջ կամ աղջկա",հազ.հատ,133.9,1598.0,307.2,2102.6
I կիսամյակ 2020-2021,2020,2021,6207,"Մայկա եւ մարմնահագի ֆուֆայկա, վարտիք, խալաթ եւ նման արտադրանք տղամարդու կամ տղայի",կգ,193.8,2.4,667.4,10.9
I կիսամյակ 2020-2021,2020,2021,6207,"Մայկա եւ մարմնահագի ֆուֆայկա, վարտիք, խալաթ եւ նման արտադրանք տղամարդու կամ տղայի",հազ.հատ,7.6,26.4,9.3,19.1
I կիսամյակ 2020-2021,2020,2021,6208,"Մայկա եւ մարմնահագի ֆուֆայկա, պանտալոն, պենյուար, խալաթ եւ նման արտադրանք կնոջ կամ աղջկա",կգ,901.0,42.5,2185.0,65.9
I կիսամյակ 2020-2021,2020,2021,6208,"Մայկա եւ մարմնահագի ֆուֆայկա, պանտալոն, պենյուար, խալաթ եւ նման արտադրանք կնոջ կամ աղջկա",հազ.հատ,36.0,84.0,103.4,230.3
I կիսամյակ 2020-2021,2020,2021,6209,Մանկական հագուստ եւ դրանց պարագաներ,տոննա,13.0,322.7,19.8,373.2
I կիսամյակ 2020-2021,2020,2021,6210,Հագուստի առարկաներ,հատ,813.0,17.0,859.0,17.7
I կիսամյակ 2020-2021,2020,2021,6210,Հագուստի առարկաներ,տոննա,20.1,497.5,46.2,1186.2
I կիսամյակ 2020-2021,2020,2021,6211,"Կոստյումներ մարզական, դահուկային եւ լողի; հագուստի պարագաներ այլ",հազ.հատ,6.0,119.9,16.4,200.8
I կիսամյակ 2020-2021,2020,2021,6211,"Կոստյումներ մարզական, դահուկային եւ լողի; հագուստի պարագաներ այլ",տոննա,892.1,466.2,45.0,808.5
I կիսամյակ 2020-2021,2020,2021,6212,"Կրծկալ, գոտի, սեղմիրան, տաբատակալ եւ նման արտադրանք եւ դրանց մասեր",կգ,2979.6,25.5,934.8,22.4
I կիսամյակ 2020-2021,2020,2021,6212,"Կրծկալ, գոտի, սեղմիրան, տաբատակալ եւ նման արտադրանք եւ դրանց մասեր",հազ.հատ,151.9,418.8,506.7,910.9
I կիսամյակ 2020-2021,2020,2021,6213,Թաշկինակներ,հազ.հատ,5.0,9.2,205.0,61.7
I կիսամյակ 2020-2021,2020,2021,6214,"Շալ, վզնոց, կաշնե, թիկնոց, քող եւ նման արտադրանք",հազ.հատ,107.6,168.9,41.4,169.6
I կիսամյակ 2020-2021,2020,2021,6215,"Փողկապ, թիթեռնիկ-փողկապ եւ վզի թաշկինակ",հազ.հատ,2.6,17.5,3.7,37.5
I կիսամյակ 2020-2021,2020,2021,6216,"Ձեռնոց, թաթման եւ միտենկա",տոննա,7.2,42.8,3.5,23.0
I կիսամյակ 2020-2021,2020,2021,6217,Հագուստի այլ պարագաներ եւ մասեր` ոչ 6212 դիրքի,տոննա,10.3,375.5,19.0,687.2
I կիսամյակ 2020-2021,2020,2021,6301,Վերմակներ եւ ճանապարհորդային պլեդներ,հազ.հատ,67.0,198.5,203.7,522.1
I կիսամյակ 2020-2021,2020,2021,6302,"Սպիտակեղեն անկողնու, ճաշի, զուգարանային եւ խոհանոցի",տոննա,568.4,1349.9,392.1,1412.6
I կիսամյակ 2020-2021,2020,2021,6303,Վարագույրներ; լամբրեկեններ կամ եզրազարդեր մահճակալների համար,հազ.քմ,37.7,117.3,90.1,92.2
I կիսամյակ 2020-2021,2020,2021,6304,"Զարդային այլ արտադրանք, բացի 9404 դիրքում նշածները",հազ.հատ,66.0,143.3,29.3,110.0
I կիսամյակ 2020-2021,2020,2021,6304,"Զարդային այլ արտադրանք, բացի 9404 դիրքում նշածները",տոննա,12.8,45.6,40.4,341.5
I կիսամյակ 2020-2021,2020,2021,6305,Պարկեր եւ ծրարներ փաթեթավորման,տոննա,973.2,1456.2,1003.9,1353.7
I կիսամյակ 2020-2021,2020,2021,6306,"Բրեզենտ, ծածկ, տենտ; վրան; առագաստ; հանդերձանք քեմփինգի համար",հատ,172.0,3.5,375.0,8.7
I կիսամյակ 2020-2021,2020,2021,6306,"Բրեզենտ, ծածկ, տենտ; վրան; առագաստ; հանդերձանք քեմփինգի համար",տոննա,86.3,307.1,91.2,228.9
I կիսամյակ 2020-2021,2020,2021,6307,"Այլ պատրաստի նյութեր, ներառյալ հագուստի ձեւվածքներ",տոննա,1118.3,2955.1,346.2,2268.5
I կիսամյակ 2020-2021,2020,2021,6308,"Կոմպլեկտներ գորգ, սփռոց, անձեռոցիկ եւ նման մանածագործ իրեր պատրաստելու, փաթեթավորած",կգ,520.8,14.2,9.1,0.1
I կիսամյակ 2020-2021,2020,2021,6309,Հագուստ եւ այլ արտադրանք օգտագործված,տոննա,190.9,1174.8,419.1,2144.4
I կիսամյակ 2020-2021,2020,2021,6310,"Լաթեղեն` օգտագործած կամ նոր, օգտագործած թոկերի, ճոպանի եւ կառասանի կտորներ եւ արտադրանք դրանցից",տոննա,5.0,5.3,41.8,47.4
I կիսամյակ 2020-2021,2020,2021,6401,Անջրանցիկ կոշիկ կոշկատակով եւ կոշկերեսը ռետինից կամ պլաստմասսայից,հազ.զույգ,64.6,312.7,74.8,130.7
I կիսամյակ 2020-2021,2020,2021,6402,Այլ տեսակներ կոշիկի կոշկատակով եւ կոշկերեսը ռետինից կամ պլաստմասսայից,հազ.զույգ,2124.3,10184.6,2212.8,11139.7
I կիսամյակ 2020-2021,2020,2021,6403,"Կոշիկ կոշկատակը ռետինից, պլաստմասսայիցից, բնական կամ արհեստական կաշվից, երեսը բնական կաշվից",հազ.զույգ,264.1,5043.6,181.0,3826.7
I կիսամյակ 2020-2021,2020,2021,6404,"Կոշիկ կոշկատակը ռետինից, պլաստմասսայից, բնական կամ արհեստական կաշվից, երեսը մանածագործ նյութերից",հազ.զույգ,917.0,4479.0,1662.6,8773.9
I կիսամյակ 2020-2021,2020,2021,6405,Կոշիկ այլ,հազ.զույգ,129.5,258.1,139.6,239.5
I կիսամյակ 2020-2021,2020,2021,6406,"Մասեր կոշիկի, դնովի միջադիր եւ նման իրեր; գետրի, գամաշ եւ դրանց մասեր",հազ.զույգ,29.5,7.0,12.6,4.8
I կիսամյակ 2020-2021,2020,2021,6406,"Մասեր կոշիկի, դնովի միջադիր եւ նման իրեր; գետրի, գամաշ եւ դրանց մասեր",տոննա,164.2,612.4,237.3,887.0
I կիսամյակ 2020-2021,2020,2021,6504,Լայնեզր գլխարկ եւ այլ գլխարկ հյուսած կամ պատրաստած տարբեր նյութերից շերտերի միացմամբ,հազ.հատ,50.6,46.7,80.5,59.1
I կիսամյակ 2020-2021,2020,2021,6505,"Լայնեզր գլխարկ եւ այլ գլխարկ, տրիկոտաժե, նրբաթաղիքից կամ այլ մանածագործ նյութից; մազի ցանց",հազ.հատ,190.8,158.0,184.0,256.5
